chr,gene_id,chr,method,n_snps,beta,se,pvalue,heterogeneity_Q,heterogeneity_Q_df,heterogeneity_Q_pval,heterogeneity_I2
1,ENSG00000143815.15,1,IVW,11,0.0778873206555384,0.0805932703637648,0.333831749595801,6.42939482898502,0.777990229679293,0.00746710093679523,0.878994796497494
1,ENSG00000289602.1,1,IVW,3,0.0763995565728199,0.0655991484493036,0.244163730935056,5.9647052756554,0.050673477179151,0.000354529383747532,0.991504445762648
1,ENSG00000196187.12,1,IVW,5,-0.102054822633309,0.128863469860838,0.428383506565437,4.15627431766989,0.38526935598398,0.0111916325530733,0.907304155948982
1,ENSG00000243709.1,1,IVW,8,-0.0337977213904557,0.0385401220585961,0.380514341260022,3.59703117634612,0.824843750246023,0.0439778277600033,0.770687628266847
1,ENSG00000143768.13,1,IVW,4,0.0950741918672636,0.0521176186035268,0.0681182692229676,2.24662816475092,0.522822564275267,0.0597657761661746,0.767285671710952
1,ENSG00000272562.2,1,IVW,5,0.0127613060034666,0.0544592803966341,0.814730752831718,0.907211172446536,0.923523987520762,0.31484384224495,0
1,ENSG00000163041.13,1,IVW,19,0.0197825008403202,0.0265195400980483,0.455691926905036,14.7667823986437,0.677913587731008,5.82816434890762e-05,0.95409199042621
1,ENSG00000225518.3,1,IVW,3,-0.00418353177349567,0.0709234195169156,0.95296277673289,0.847253620362038,0.654668151815571,0.233854548224902,0.22730557169431
1,ENSG00000182827.9,1,IVW,3,-0.019561877108095,0.122944165545035,0.873580729897954,0.750763170178155,0.687027069481066,0.268432935677318,0.0848950817365807
1,ENSG00000143776.20,1,IVW,17,0.0787682747262417,0.0643010731523751,0.220578384014837,8.09354739154798,0.946032490634281,0.00402894135198465,0.883112750828862
1,ENSG00000239887.6,1,IVW,5,0.0614420581053271,0.0843240297620157,0.466220473820442,0.854562466930127,0.930987122060178,0.331205724600612,0
1,ENSG00000117143.13,1,IVW,4,-0.14223733782919,0.0986972541967478,0.149542911608057,2.03698451186788,0.564766024419817,0.0763508137946538,0.722744075308684
1,ENSG00000143248.13,1,IVW,4,0.136142217196343,0.124818400250389,0.275395078855432,2.90142703401254,0.407074206609935,0.02776838467217,0.85969862352631
1,ENSG00000232995.7,1,IVW,3,-0.0649657410743366,0.0536885933910563,0.226260717703507,1.3313829494561,0.513918043477261,0.118480830733022,0.613996826617611
1,ENSG00000143512.13,1,IVW,9,-0.00485590963460782,0.0310516214850106,0.875732052374486,7.93536816160517,0.439808942409906,0.0013340621581865,0.944576113741276
1,ENSG00000143498.18,1,IVW,3,-0.0549579725453126,0.0621446298877598,0.376504099805658,1.67659222238369,0.432446737193393,0.0737019928351948,0.742068028576106
1,ENSG00000225265.2,1,IVW,10,-0.0614473608001558,0.0376751011348017,0.102894403297892,5.2373230537304,0.813148867545265,0.016017767343031,0.844739600898577
1,ENSG00000154305.18,1,IVW,4,-0.0230261719741321,0.10561722566318,0.827417184303063,0.505874795514536,0.917598862001996,0.443443287522846,0
1,ENSG00000272750.1,1,IVW,12,-0.00300715286821125,0.0235153971856341,0.898243808322616,7.90353781594232,0.721917857915623,0.00285254369531458,0.908658897480134
1,ENSG00000162819.12,1,IVW,4,0.127617223305886,0.107006324987871,0.233020646124995,2.95680474741326,0.398333094065753,0.0260266697221799,0.865282584379563
1,ENSG00000186063.13,1,IVW,7,0.0123133145874346,0.0833988502923785,0.882623967726643,1.44958385511946,0.96277291220401,0.218967425208225,0.335828066238591
1,ENSG00000287684.1,1,IVW,4,-0.00850732931596233,0.0630826025737659,0.892722446455378,1.19856913964066,0.753347511509233,0.201269401533837,0.371460947396748
1,ENSG00000198715.13,1,IVW,10,-0.180784446208713,0.0493099631133359,0.000246098314825345,2.00780305269069,0.991343609483517,0.154813386492792,0.506254556115452
1,ENSG00000125462.19,1,IVW,3,-0.0619506128510861,0.174373665771626,0.722383544965264,0.112857561244044,0.94513379393916,0.714942485159063,0
1,ENSG00000116604.19,1,IVW,3,-0.00141965408121232,0.207928170084218,0.994552391471853,0.575151733634782,0.750079658455806,0.346043047684119,0
1,ENSG00000163382.13,1,IVW,7,0.044593916997779,0.0559097952856539,0.425099907121884,6.35563483521495,0.38455253518271,0.00283381059577564,0.939494236979758
1,ENSG00000132702.13,1,IVW,4,-0.0468244247378733,0.136279976569329,0.731154714706804,0.126211884084323,0.988516225617133,0.717852986685573,0
1,ENSG00000272068.1,1,IVW,5,0.105624656315693,0.0695622771921634,0.1289089028673,0.48628923161291,0.974821924822607,0.475432429069848,0
1,ENSG00000272405.1,1,IVW,3,0.0909700406057106,0.0765923002765985,0.234944597131299,0.326861900180221,0.849225135896234,0.501367804742727,0
1,ENSG00000229953.1,1,IVW,3,-0.0881436524410793,0.0961880612912794,0.359473961830683,0.0536307583116061,0.973540960887915,0.807773302529838,0
1,ENSG00000143320.9,1,IVW,3,-0.131913843945169,0.0812678053420659,0.104546809549767,0.0782697043814689,0.961621023700678,0.765315386612447,0
1,ENSG00000223356.1,1,IVW,5,-0.166518473212734,0.0671640643835214,0.0131648180984942,0.534529939837034,0.970053592800262,0.452813063698394,0
1,ENSG00000143303.12,1,IVW,3,0.211859955941721,0.131197114775903,0.106349299204459,1.29779493967953,0.52262166538387,0.124134968997166,0.597300274947194
1,ENSG00000143294.15,1,IVW,4,-0.168077724972103,0.108697446008914,0.122034654382336,0.603235314805845,0.895691324141756,0.396378329055931,0
1,ENSG00000027869.12,1,IVW,4,0.048445010654377,0.0699261530015035,0.488433529677544,1.11459430465578,0.773552179880506,0.221518368438087,0.305978707544715
1,ENSG00000253831.3,1,IVW,3,0.0739940291784695,0.0833904952702564,0.374906802692126,0.170076631430213,0.918477091620669,0.645422256143233,0
1,ENSG00000158473.8,1,IVW,3,-0.0426046170970928,0.100272007224702,0.670916545310773,4.00143411545677,0.135238274810322,0.00365857116208711,0.966202548659261
1,ENSG00000260464.1,1,IVW,4,0.0296150842342847,0.0508643807671961,0.560407586882101,1.25792424685468,0.739147784411578,0.188057570299292,0.412406759580516
1,ENSG00000067334.14,1,IVW,3,0.0764157843506107,0.122968321188484,0.534318982279557,1.93717121099422,0.379619590427511,0.0517758792909801,0.804034053225127
1,ENSG00000023909.10,1,IVW,3,-0.0864757506616705,0.154526315811474,0.575739835318182,0.168554843741253,0.91917622113392,0.647110084269527,0
1,ENSG00000137962.13,1,IVW,3,-0.196501291805077,0.137484443935281,0.152928942538236,0.891590575017368,0.640314839091597,0.219564337485259,0.281828613902604
1,ENSG00000288736.1,1,IVW,4,-0.0751798869465955,0.0567525480523279,0.185271921171679,1.67110160493898,0.643377564785697,0.116842238516568,0.6149979373581
1,ENSG00000143036.17,1,IVW,6,0.0179482032493033,0.104446904325023,0.863562962427924,13.2541778428765,0.021109782433542,1.90987552758262e-06,0.998407311061932
1,ENSG00000235501.7,1,IVW,14,-0.00241195047879338,0.0383316500474381,0.949827652282597,5.42412966829992,0.964632332856965,0.0187462905078153,0.822159057425464
1,ENSG00000230427.1,1,IVW,4,-0.033004144553699,0.0601306111738873,0.583091745528922,1.03483892958873,0.79282279390319,0.242585576210952,0.233868410595764
1,ENSG00000122481.17,1,IVW,26,0.025827910317715,0.0280498648243841,0.357162398655202,19.6039020496226,0.767282304854715,5.53436429376917e-06,0.960860735637603
1,ENSG00000287919.1,1,IVW,5,-0.0217782042853775,0.0644885238307313,0.735584251943077,8.85826824707726,0.0647413962354974,7.84360105861419e-05,0.992691416151587
1,ENSG00000213625.9,1,IVW,4,-0.0313561188882018,0.080934047072782,0.698439351711927,3.96616381530425,0.265141082934026,0.00805021572805326,0.933149235563361
1,ENSG00000116678.20,1,IVW,5,0.0345520777639587,0.0817131611890356,0.672407673387995,1.20622562795638,0.877072548934141,0.236098241929193,0.272878532335528
1,ENSG00000118473.23,1,IVW,3,-0.199389084982589,0.183870742552583,0.278188323122526,3.86175474758856,0.145020905108089,0.00434490618312088,0.962446888891987
1,ENSG00000152760.10,1,IVW,3,-0.0945020138075398,0.107525704654939,0.379467238967772,0.515076556144699,0.77295203863315,0.377901672537992,0
1,ENSG00000203963.12,1,IVW,3,-0.0321738459369423,0.0955267463239226,0.736264218188185,0.793679923039665,0.672441633558759,0.252432623795366,0.152754638187877
1,ENSG00000125703.15,1,IVW,3,-0.169033469489091,0.170477052767866,0.321425827884881,0.315361472156712,0.854122428919219,0.510360065713385,0
1,ENSG00000088035.18,1,IVW,12,-0.0233180791218755,0.0476894609263578,0.624872386736404,8.60862496304652,0.657967483160217,0.00164997352842979,0.923568806170019
1,ENSG00000203965.13,1,IVW,13,0.0166882625743997,0.0408051021886851,0.682558081452239,2.17557151142471,0.999085537872726,0.140054858212976,0.540770996206668
1,ENSG00000142856.17,1,IVW,12,-0.0035852977474538,0.0165731233842072,0.828728928645486,9.16111438438179,0.607023554305018,0.00106346240853351,0.933739114169353
1,ENSG00000079739.17,1,IVW,4,0.138966902871636,0.164259045687205,0.397540007845249,1.70454471920023,0.635923873613484,0.112400530999062,0.626924499867708
1,ENSG00000270171.1,1,IVW,11,0.00516524048780886,0.0290899794100693,0.859067899589781,5.4792824789441,0.856952820140988,0.0150682648767227,0.84360127016008
1,ENSG00000270035.1,1,IVW,3,-0.0363382800005687,0.0754550210436288,0.63009820678938,0.935332644141146,0.626462525504339,0.206357867783895,0.330224889050485
